"Date","Price","Open","High","Low","Vol.","Change %"
"09/07/1983","245.70","245.70","245.70","245.70","","-0.06%"
"09/06/1983","245.85","245.85","245.85","245.85","","-0.43%"
"09/05/1983","246.90","246.90","246.90","246.90","","0.04%"
"09/02/1983","246.80","246.80","246.80","246.80","","0.12%"
"09/01/1983","246.50","246.50","246.50","246.50","","0.02%"
"08/31/1983","246.45","246.45","246.45","246.45","","0.08%"
"08/30/1983","246.25","246.25","246.25","246.25","","0.04%"
"08/29/1983","246.15","246.15","246.15","246.15","","0.20%"
"08/26/1983","245.65","245.65","245.65","245.65","","1.01%"
"08/25/1983","243.20","243.20","243.20","243.20","","0.12%"
"08/24/1983","242.90","242.90","242.90","242.90","","-0.14%"
"08/23/1983","243.25","243.25","243.25","243.25","","0.06%"
"08/22/1983","243.10","243.10","243.10","243.10","","-0.37%"
"08/19/1983","244.00","244.00","244.00","244.00","","0.42%"
"08/18/1983","242.98","242.98","242.98","242.98","","-0.25%"
"08/17/1983","243.60","243.60","243.60","243.60","","0.19%"
"08/16/1983","243.15","243.15","243.15","243.15","","-1.52%"
"08/15/1983","246.90","246.90","246.90","246.90","","-0.06%"
"08/12/1983","247.05","247.05","247.05","247.05","","0.28%"
"08/11/1983","246.35","246.35","246.35","246.35","","0.22%"
"08/10/1983","245.80","245.80","245.80","245.80","","0.75%"
"08/09/1983","243.98","243.98","243.98","243.98","","-0.11%"
"08/08/1983","244.25","244.25","244.25","244.25","","0.14%"
"08/05/1983","243.90","243.90","243.90","243.90","","0.12%"
"08/04/1983","243.60","243.60","243.60","243.60","","0.14%"
"08/03/1983","243.25","243.25","243.25","243.25","","0.04%"
"08/02/1983","243.15","243.15","243.15","243.15","","-0.23%"
"08/01/1983","243.70","243.70","243.70","243.70","","0.81%"
"07/29/1983","241.75","241.75","241.75","241.75","","0.39%"
"07/28/1983","240.80","240.80","240.80","240.80","","-0.03%"
"07/27/1983","240.87","240.87","240.87","240.87","","0.11%"
"07/26/1983","240.60","240.60","240.60","240.60","","0.02%"
"07/25/1983","240.55","240.55","240.55","240.55","","0.12%"
"07/22/1983","240.25","240.25","240.25","240.25","","0.27%"
"07/21/1983","239.60","239.60","239.60","239.60","","0.13%"
"07/20/1983","239.30","239.30","239.30","239.30","","-0.62%"
"07/19/1983","240.80","240.80","240.80","240.80","","0.00%"
"07/18/1983","240.80","240.80","240.80","240.80","","-0.19%"
"07/15/1983","241.25","241.25","241.25","241.25","","0.48%"
"07/14/1983","240.10","240.10","240.10","240.10","","0.13%"
"07/13/1983","239.80","239.80","239.80","239.80","","-0.35%"
"07/12/1983","240.65","240.65","240.65","240.65","","-0.41%"
"07/11/1983","241.65","241.65","241.65","241.65","","0.12%"
"07/08/1983","241.35","241.35","241.35","241.35","","0.21%"
"07/07/1983","240.85","240.85","240.85","240.85","","0.56%"
"07/06/1983","239.50","239.50","239.50","239.50","","-0.50%"
"07/05/1983","240.70","240.70","240.70","240.70","","0.52%"
"07/04/1983","239.45","239.45","239.45","239.45","","0.13%"
"07/01/1983","239.15","239.15","239.15","239.15","","-0.05%"
"06/30/1983","239.28","239.28","239.28","239.28","","-0.03%"
"06/29/1983","239.35","239.35","239.35","239.35","","0.23%"
"06/28/1983","238.80","238.80","238.80","238.80","","-0.25%"
"06/27/1983","239.40","239.40","239.40","239.40","","0.88%"
"06/24/1983","237.30","237.30","237.30","237.30","","-0.08%"
"06/23/1983","237.50","237.50","237.50","237.50","","0.04%"
"06/22/1983","237.40","237.40","237.40","237.40","","-0.92%"
"06/21/1983","239.60","239.60","239.60","239.60","","0.15%"
"06/20/1983","239.25","239.25","239.25","239.25","","-0.27%"
"06/17/1983","239.90","239.90","239.90","239.90","","-0.27%"
"06/16/1983","240.55","240.55","240.55","240.55","","-0.78%"
"06/15/1983","242.45","242.45","242.45","242.45","","-0.25%"
"06/14/1983","243.05","243.05","243.05","243.05","","0.21%"
"06/13/1983","242.55","242.55","242.55","242.55","","0.15%"
"06/10/1983","242.18","242.18","242.18","242.18","","-0.21%"
"06/09/1983","242.70","242.70","242.70","242.70","","0.55%"
"06/08/1983","241.38","241.38","241.38","241.38","","0.43%"
"06/07/1983","240.35","240.35","240.35","240.35","","-0.06%"
"06/06/1983","240.50","240.50","240.50","240.50","","0.63%"
"06/03/1983","239.00","239.00","239.00","239.00","","0.27%"
"06/02/1983","238.35","238.35","238.35","238.35","","-0.63%"
"06/01/1983","239.85","239.85","239.85","239.85","","0.42%"
"05/31/1983","238.85","238.85","238.85","238.85","","0.08%"
"05/30/1983","238.65","238.65","238.65","238.65","","0.29%"
"05/27/1983","237.97","237.97","237.97","237.97","","0.60%"
"05/26/1983","236.55","236.55","236.55","236.55","","0.11%"
"05/25/1983","236.30","236.30","236.30","236.30","","-0.13%"
"05/24/1983","236.60","236.60","236.60","236.60","","0.51%"
"05/23/1983","235.40","235.40","235.40","235.40","","0.56%"
"05/20/1983","234.10","234.10","234.10","234.10","","-0.13%"
"05/19/1983","234.40","234.40","234.40","234.40","","0.71%"
"05/18/1983","232.75","232.75","232.75","232.75","","-0.28%"
"05/17/1983","233.40","233.40","233.40","233.40","","0.04%"
"05/16/1983","233.30","233.30","233.30","233.30","","0.86%"
"05/13/1983","231.30","231.30","231.30","231.30","","-0.09%"
"05/12/1983","231.50","231.50","231.50","231.50","","0.26%"
"05/11/1983","230.90","230.90","230.90","230.90","","-0.69%"
"05/10/1983","232.50","232.50","232.50","232.50","","-0.06%"
"05/09/1983","232.65","232.65","232.65","232.65","","-0.87%"
"05/06/1983","234.70","234.70","234.70","234.70","","-0.21%"
"05/05/1983","235.20","235.20","235.20","235.20","","-0.44%"
"05/04/1983","236.25","236.25","236.25","236.25","","-0.59%"
"05/03/1983","237.65","237.65","237.65","237.65","","0.02%"
"05/02/1983","237.60","237.60","237.60","237.60","","-0.29%"
"04/29/1983","238.30","238.30","238.30","238.30","","0.04%"
"04/28/1983","238.20","238.20","238.20","238.20","","0.83%"
"04/27/1983","236.25","236.25","236.25","236.25","","-0.46%"
"04/26/1983","237.35","237.35","237.35","237.35","","0.47%"
"04/25/1983","236.25","236.25","236.25","236.25","","-0.25%"
"04/22/1983","236.85","236.85","236.85","236.85","","0.19%"
"04/21/1983","236.40","236.40","236.40","236.40","","-0.41%"
"04/20/1983","237.38","237.38","237.38","237.38","","0.14%"
"04/19/1983","237.05","237.05","237.05","237.05","","-0.32%"
"04/18/1983","237.80","237.80","237.80","237.80","","0.08%"
"04/15/1983","237.60","237.60","237.60","237.60","","-0.27%"
"04/14/1983","238.25","238.25","238.25","238.25","","-0.10%"
"04/13/1983","238.50","238.50","238.50","238.50","","0.19%"
"04/12/1983","238.05","238.05","238.05","238.05","","0.04%"
"04/11/1983","237.95","237.95","237.95","237.95","","-0.56%"
"04/08/1983","239.30","239.30","239.30","239.30","","0.59%"
"04/07/1983","237.90","237.90","237.90","237.90","","0.36%"
"04/06/1983","237.05","237.05","237.05","237.05","","-0.25%"
"04/05/1983","237.65","237.65","237.65","237.65","","-0.56%"
"04/04/1983","239.00","239.00","239.00","239.00","","-0.40%"
"04/01/1983","239.95","239.95","239.95","239.95","","0.40%"
"03/31/1983","239.00","239.00","239.00","239.00","","-0.33%"
"03/30/1983","239.80","239.80","239.80","239.80","","-0.10%"
"03/29/1983","240.05","240.05","240.05","240.05","","-0.02%"
"03/28/1983","240.10","240.10","240.10","240.10","","1.27%"
"03/25/1983","237.10","237.10","237.10","237.10","","-0.06%"
"03/24/1983","237.25","237.25","237.25","237.25","","-0.65%"
"03/23/1983","238.80","238.80","238.80","238.80","","-0.25%"
"03/22/1983","239.40","239.40","239.40","239.40","","-0.60%"
"03/21/1983","240.85","240.85","240.85","240.85","","0.23%"
"03/18/1983","240.30","240.30","240.30","240.30","","0.50%"
"03/17/1983","239.10","239.10","239.10","239.10","","0.78%"
"03/16/1983","237.25","237.25","237.25","237.25","","0.00%"
"03/15/1983","237.25","237.25","237.25","237.25","","-0.11%"
"03/14/1983","237.50","237.50","237.50","237.50","","-0.40%"
"03/11/1983","238.45","238.45","238.45","238.45","","0.59%"
"03/10/1983","237.05","237.05","237.05","237.05","","-0.27%"
"03/09/1983","237.70","237.70","237.70","237.70","","-0.42%"
"03/08/1983","238.70","238.70","238.70","238.70","","1.27%"
"03/07/1983","235.70","235.70","235.70","235.70","","-0.04%"
"03/04/1983","235.80","235.80","235.80","235.80","","-0.25%"
"03/03/1983","236.40","236.40","236.40","236.40","","-0.38%"
"03/02/1983","237.30","237.30","237.30","237.30","","-0.71%"
"03/01/1983","239.00","239.00","239.00","239.00","","0.48%"
"02/28/1983","237.85","237.85","237.85","237.85","","1.19%"
"02/25/1983","235.05","235.05","235.05","235.05","","0.36%"
"02/24/1983","234.20","234.20","234.20","234.20","","-0.36%"
"02/23/1983","235.05","235.05","235.05","235.05","","0.53%"
"02/22/1983","233.80","233.80","233.80","233.80","","0.09%"
"02/21/1983","233.60","233.60","233.60","233.60","","0.00%"
"02/18/1983","233.60","233.60","233.60","233.60","","0.17%"
"02/17/1983","233.20","233.20","233.20","233.20","","0.26%"
"02/16/1983","232.60","232.60","232.60","232.60","","-0.64%"
"02/15/1983","234.10","234.10","234.10","234.10","","-0.30%"
"02/14/1983","234.80","234.80","234.80","234.80","","0.04%"
"02/11/1983","234.70","234.70","234.70","234.70","","-0.17%"
"02/10/1983","235.10","235.10","235.10","235.10","","-0.63%"
"02/09/1983","236.60","236.60","236.60","236.60","","-0.36%"
"02/08/1983","237.45","237.45","237.45","237.45","","0.00%"
"02/07/1983","237.45","237.45","237.45","237.45","","-1.19%"
"02/04/1983","240.30","240.30","240.30","240.30","","0.61%"
"02/03/1983","238.85","238.85","238.85","238.85","","-1.38%"
"02/02/1983","242.20","242.20","242.20","242.20","","1.17%"
"02/01/1983","239.40","239.40","239.40","239.40","","-0.19%"
"01/31/1983","239.85","239.85","239.85","239.85","","1.46%"
"01/28/1983","236.40","236.40","236.40","236.40","","0.23%"
"01/27/1983","235.85","235.85","235.85","235.85","","0.21%"
"01/26/1983","235.35","235.35","235.35","235.35","","-0.21%"
"01/25/1983","235.85","235.85","235.85","235.85","","-1.81%"
"01/24/1983","240.20","240.20","240.20","240.20","","1.63%"
"01/21/1983","236.35","236.35","236.35","236.35","","0.45%"
"01/20/1983","235.30","235.30","235.30","235.30","","0.15%"
"01/19/1983","234.95","234.95","234.95","234.95","","1.21%"
"01/18/1983","232.15","232.15","232.15","232.15","","1.11%"
"01/17/1983","229.60","229.60","229.60","229.60","","-0.39%"
"01/14/1983","230.50","230.50","230.50","230.50","","0.61%"
"01/13/1983","229.10","229.10","229.10","229.10","","-0.63%"
"01/12/1983","230.55","230.55","230.55","230.55","","0.76%"
"01/11/1983","228.80","228.80","228.80","228.80","","0.90%"
"01/10/1983","226.75","226.75","226.75","226.75","","-1.03%"
"01/07/1983","229.10","229.10","229.10","229.10","","-0.30%"
"01/06/1983","229.80","229.80","229.80","229.80","","0.31%"
"01/05/1983","229.10","229.10","229.10","229.10","","-0.30%"
"01/04/1983","229.80","229.80","229.80","229.80","","-0.95%"
"01/03/1983","232.00","232.00","232.00","232.00","","-1.15%"
"12/31/1982","234.70","234.70","234.70","234.70","","0.09%"
"12/30/1982","234.50","234.50","234.50","234.50","","0.73%"
"12/29/1982","232.80","232.80","232.80","232.80","","-0.79%"
"12/28/1982","234.65","234.65","234.65","234.65","","-1.20%"
"12/27/1982","237.50","237.50","237.50","237.50","","-0.25%"
"12/24/1982","238.10","238.10","238.10","238.10","","0.00%"
"12/23/1982","238.10","238.10","238.10","238.10","","-1.00%"
"12/22/1982","240.50","240.50","240.50","240.50","","-0.66%"
"12/21/1982","242.10","242.10","242.10","242.10","","-0.96%"
"12/20/1982","244.45","244.45","244.45","244.45","","0.12%"
"12/17/1982","244.15","244.15","244.15","244.15","","0.35%"
"12/16/1982","243.30","243.30","243.30","243.30","","-0.67%"
"12/15/1982","244.95","244.95","244.95","244.95","","0.27%"
"12/14/1982","244.30","244.30","244.30","244.30","","-1.21%"
"12/13/1982","247.30","247.30","247.30","247.30","","1.25%"
"12/10/1982","244.25","244.25","244.25","244.25","","-0.59%"
"12/09/1982","245.70","245.70","245.70","245.70","","1.47%"
"12/08/1982","242.15","242.15","242.15","242.15","","-0.25%"
"12/07/1982","242.75","242.75","242.75","242.75","","-0.96%"
"12/06/1982","245.10","245.10","245.10","245.10","","-0.61%"
"12/03/1982","246.60","246.60","246.60","246.60","","-0.60%"
"12/02/1982","248.10","248.10","248.10","248.10","","-0.20%"
"12/01/1982","248.60","248.60","248.60","248.60","","-0.24%"
"11/30/1982","249.20","249.20","249.20","249.20","","-0.46%"
"11/29/1982","250.35","250.35","250.35","250.35","","0.06%"
"11/26/1982","250.20","250.20","250.20","250.20","","0.52%"
"11/25/1982","248.90","248.90","248.90","248.90","","-0.72%"
"11/24/1982","250.70","250.70","250.70","250.70","","-2.47%"
"11/23/1982","257.05","257.05","257.05","257.05","","0.94%"
"11/22/1982","254.65","254.65","254.65","254.65","","-1.24%"
"11/19/1982","257.85","257.85","257.85","257.85","","-1.85%"
"11/18/1982","262.70","262.70","262.70","262.70","","-0.23%"
"11/17/1982","263.30","263.30","263.30","263.30","","-0.15%"
"11/16/1982","263.70","263.70","263.70","263.70","","-1.37%"
"11/15/1982","267.35","267.35","267.35","267.35","","-0.43%"
"11/12/1982","268.50","268.50","268.50","268.50","","0.45%"
"11/11/1982","267.30","267.30","267.30","267.30","","-0.30%"
"11/10/1982","268.10","268.10","268.10","268.10","","-1.12%"
"11/09/1982","271.15","271.15","271.15","271.15","","-1.76%"
"11/08/1982","276.00","276.00","276.00","276.00","","0.07%"
"11/05/1982","275.80","275.80","275.80","275.80","","-0.67%"
"11/04/1982","277.65","277.65","277.65","277.65","","0.41%"
"11/03/1982","276.52","276.52","276.52","276.52","","-0.19%"
"11/02/1982","277.05","277.05","277.05","277.05","","0.05%"
"11/01/1982","276.90","276.90","276.90","276.90","","-0.07%"
"10/29/1982","277.10","277.10","277.10","277.10","","-0.13%"
"10/28/1982","277.45","277.45","277.45","277.45","","0.51%"
"10/27/1982","276.05","276.05","276.05","276.05","","0.00%"
"10/26/1982","276.05","276.05","276.05","276.05","","-0.18%"
"10/25/1982","276.55","276.55","276.55","276.55","","1.13%"
"10/22/1982","273.45","273.45","273.45","273.45","","0.16%"
"10/21/1982","273.00","273.00","273.00","273.00","","0.96%"
"10/20/1982","270.40","270.40","270.40","270.40","","0.78%"
"10/19/1982","268.30","268.30","268.30","268.30","","-0.09%"
"10/18/1982","268.55","268.55","268.55","268.55","","-0.43%"
"10/15/1982","269.70","269.70","269.70","269.70","","0.45%"
"10/14/1982","268.50","268.50","268.50","268.50","","0.69%"
"10/13/1982","266.65","266.65","266.65","266.65","","1.54%"
"10/12/1982","262.60","262.60","262.60","262.60","","-1.91%"
"10/08/1982","267.70","267.70","267.70","267.70","","-0.89%"
"10/07/1982","270.10","270.10","270.10","270.10","","-1.41%"
"10/06/1982","273.95","273.95","273.95","273.95","","0.05%"
"10/05/1982","273.80","273.80","273.80","273.80","","0.11%"
"10/04/1982","273.50","273.50","273.50","273.50","","1.71%"
"10/01/1982","268.90","268.90","268.90","268.90","","0.22%"
"09/30/1982","268.30","268.30","268.30","268.30","","-0.20%"
"09/29/1982","268.85","268.85","268.85","268.85","","-0.43%"
"09/28/1982","270.00","270.00","270.00","270.00","","0.07%"
"09/27/1982","269.80","269.80","269.80","269.80","","1.33%"
"09/24/1982","266.25","266.25","266.25","266.25","","0.49%"
"09/23/1982","264.95","264.95","264.95","264.95","","0.88%"
"09/22/1982","262.65","262.65","262.65","262.65","","-0.92%"
"09/21/1982","265.10","265.10","265.10","265.10","","0.23%"
"09/20/1982","264.50","264.50","264.50","264.50","","0.49%"
"09/17/1982","263.20","263.20","263.20","263.20","","-0.08%"
"09/16/1982","263.40","263.40","263.40","263.40","","0.00%"
"09/15/1982","263.40","263.40","263.40","263.40","","0.06%"
"09/14/1982","263.25","263.25","263.25","263.25","","-0.28%"
"09/13/1982","264.00","264.00","264.00","264.00","","0.51%"
"09/10/1982","262.65","262.65","262.65","262.65","","1.55%"
"09/09/1982","258.65","258.65","258.65","258.65","","-0.33%"
"09/08/1982","259.50","259.50","259.50","259.50","","0.80%"
"09/07/1982","257.45","257.45","257.45","257.45","","0.04%"
"09/06/1982","257.35","257.35","257.35","257.35","","-0.17%"
"09/03/1982","257.80","257.80","257.80","257.80","","0.62%"
"09/02/1982","256.20","256.20","256.20","256.20","","-1.12%"
"09/01/1982","259.10","259.10","259.10","259.10","","-0.77%"
"08/31/1982","261.10","261.10","261.10","261.10","","0.06%"
"08/30/1982","260.95","260.95","260.95","260.95","","1.70%"
"08/27/1982","256.60","256.60","256.60","256.60","","1.34%"
"08/26/1982","253.20","253.20","253.20","253.20","","0.88%"
"08/25/1982","251.00","251.00","251.00","251.00","","-0.20%"
"08/24/1982","251.50","251.50","251.50","251.50","","-1.22%"
"08/23/1982","254.60","254.60","254.60","254.60","","-0.06%"
"08/20/1982","254.75","254.75","254.75","254.75","","-1.39%"
"08/19/1982","258.35","258.35","258.35","258.35","","-0.33%"
"08/18/1982","259.20","259.20","259.20","259.20","","-1.84%"
"08/17/1982","264.05","264.05","264.05","264.05","","0.00%"
"08/16/1982","264.05","264.05","264.05","264.05","","0.74%"
"08/13/1982","262.10","262.10","262.10","262.10","","-0.42%"
"08/12/1982","263.20","263.20","263.20","263.20","","-0.08%"
"08/11/1982","263.40","263.40","263.40","263.40","","-0.19%"
"08/10/1982","263.90","263.90","263.90","263.90","","0.61%"
"08/09/1982","262.30","262.30","262.30","262.30","","0.85%"
"08/06/1982","260.10","260.10","260.10","260.10","","0.10%"
"08/05/1982","259.85","259.85","259.85","259.85","","-0.19%"
"08/04/1982","260.35","260.35","260.35","260.35","","0.97%"
"08/03/1982","257.85","257.85","257.85","257.85","","0.49%"
"08/02/1982","256.60","256.60","256.60","256.60","","-0.58%"
"07/30/1982","258.10","258.10","258.10","258.10","","0.58%"
"07/29/1982","256.60","256.60","256.60","256.60","","0.71%"
"07/28/1982","254.80","254.80","254.80","254.80","","0.99%"
"07/27/1982","252.30","252.30","252.30","252.30","","0.54%"
"07/26/1982","250.95","250.95","250.95","250.95","","0.70%"
"07/23/1982","249.20","249.20","249.20","249.20","","-1.05%"
"07/22/1982","251.85","251.85","251.85","251.85","","-0.08%"
"07/21/1982","252.05","252.05","252.05","252.05","","-0.67%"
"07/20/1982","253.75","253.75","253.75","253.75","","-0.35%"
"07/19/1982","254.65","254.65","254.65","254.65","","0.24%"
"07/16/1982","254.05","254.05","254.05","254.05","","-0.74%"
